"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-05-31",1.19,"5",-19
"2020-05-31",1.19,"6",-52
"2020-05-31",1.19,"1",-52
"2020-05-31",1.19,"2",-11
"2020-05-31",1.19,"3",12
"2020-06-01",1.19,"4",-48
"2020-06-01",1.19,"5",-13
"2020-06-01",1.19,"6",-43
"2020-06-01",1.19,"1",-52
"2020-06-01",1.19,"2",-38
"2020-06-01",1.19,"3",18
"2020-06-02",1.19,"4",-50
"2020-06-02",1.19,"5",-17
"2020-06-02",1.19,"6",-43
"2020-06-02",1.19,"1",-54
"2020-06-02",1.19,"2",-41
"2020-06-02",1.19,"3",19
"2020-06-03",1.18,"4",-50
"2020-06-03",1.18,"5",-17
"2020-06-03",1.18,"6",-43
"2020-06-03",1.18,"1",-54
"2020-06-03",1.18,"2",-41
"2020-06-03",1.18,"3",19
"2020-06-04",1.18,"4",-50
"2020-06-04",1.18,"5",-17
"2020-06-04",1.18,"6",-44
"2020-06-04",1.18,"1",-55
"2020-06-04",1.18,"2",-41
"2020-06-04",1.18,"3",20
"2020-06-05",1.17,"4",-52
"2020-06-05",1.17,"5",-16
"2020-06-05",1.17,"6",-45
"2020-06-05",1.17,"1",-55
"2020-06-05",1.17,"2",-37
"2020-06-05",1.17,"3",21
"2020-06-06",1.17,"4",-52
"2020-06-06",1.17,"5",-14
"2020-06-06",1.17,"6",-46
"2020-06-06",1.17,"1",-49
"2020-06-06",1.17,"2",-16
"2020-06-06",1.17,"3",14
"2020-06-07",1.17,"4",-56
"2020-06-07",1.17,"5",-21
"2020-06-07",1.17,"6",-50
"2020-06-07",1.17,"1",-51
"2020-06-07",1.17,"2",-10
"2020-06-07",1.17,"3",11
"2020-06-08",1.16,"4",-50
"2020-06-08",1.16,"5",-18
"2020-06-08",1.16,"6",-43
"2020-06-08",1.16,"1",-53
"2020-06-08",1.16,"2",-37
"2020-06-08",1.16,"3",18
"2020-06-09",1.16,"4",-50
"2020-06-09",1.16,"5",-20
"2020-06-09",1.16,"6",-44
"2020-06-09",1.16,"1",-55
"2020-06-09",1.16,"2",-39
"2020-06-09",1.16,"3",18
"2020-06-10",1.16,"4",-48
"2020-06-10",1.16,"5",-16
"2020-06-10",1.16,"6",-42
"2020-06-10",1.16,"1",-54
"2020-06-10",1.16,"2",-39
"2020-06-10",1.16,"3",18
"2020-06-11",1.15,"4",-48
"2020-06-11",1.15,"5",-16
"2020-06-11",1.15,"6",-43
"2020-06-11",1.15,"1",-54
"2020-06-11",1.15,"2",-40
"2020-06-11",1.15,"3",19
"2020-06-12",1.15,"4",-48
"2020-06-12",1.15,"5",-13
"2020-06-12",1.15,"6",-42
"2020-06-12",1.15,"1",-53
"2020-06-12",1.15,"2",-35
"2020-06-12",1.15,"3",19
"2020-06-13",1.14,"4",-48
"2020-06-13",1.14,"5",-10
"2020-06-13",1.14,"6",-41
"2020-06-13",1.14,"1",-47
"2020-06-13",1.14,"2",-12
"2020-06-13",1.14,"3",13
"2020-06-14",1.14,"4",-52
"2020-06-14",1.14,"5",-17
"2020-06-14",1.14,"6",-46
"2020-06-14",1.14,"1",-49
