"date","reproduction_rate","metric","mobility_change_from_baseline"
"2020-05-12",0.71,"4",-40
"2020-05-12",0.71,"5",-11
"2020-05-12",0.71,"6",6
"2020-05-12",0.71,"1",-50
"2020-05-12",0.71,"2",-47
"2020-05-12",0.71,"3",19
"2020-05-13",0.7,"4",-44
"2020-05-13",0.7,"5",-15
"2020-05-13",0.7,"6",-7
"2020-05-13",0.7,"1",-50
"2020-05-13",0.7,"2",-46
"2020-05-13",0.7,"3",18
"2020-05-14",0.69,"4",-47
"2020-05-14",0.69,"5",-8
"2020-05-14",0.69,"6",-1
"2020-05-14",0.69,"1",-49
"2020-05-14",0.69,"2",-47
"2020-05-14",0.69,"3",19
"2020-05-15",0.7,"4",-50
"2020-05-15",0.7,"5",-7
"2020-05-15",0.7,"6",1
"2020-05-15",0.7,"1",-45
"2020-05-15",0.7,"2",-44
"2020-05-15",0.7,"3",21
"2020-05-16",0.7,"4",-54
"2020-05-16",0.7,"5",-14
"2020-05-16",0.7,"6",-6
"2020-05-16",0.7,"1",-36
"2020-05-16",0.7,"2",-18
"2020-05-16",0.7,"3",13
"2020-05-17",0.7,"4",-59
"2020-05-17",0.7,"5",-14
"2020-05-17",0.7,"6",26
"2020-05-17",0.7,"1",-32
"2020-05-17",0.7,"2",-13
"2020-05-17",0.7,"3",9
"2020-05-18",0.71,"4",-34
"2020-05-18",0.71,"5",-9
"2020-05-18",0.71,"6",22
"2020-05-18",0.71,"1",-41
"2020-05-18",0.71,"2",-43
"2020-05-18",0.71,"3",16
"2020-05-19",0.72,"4",-33
"2020-05-19",0.72,"5",-1
"2020-05-19",0.72,"6",35
"2020-05-19",0.72,"1",-39
"2020-05-19",0.72,"2",-43
"2020-05-19",0.72,"3",16
"2020-05-20",0.72,"4",-26
"2020-05-20",0.72,"5",11
"2020-05-20",0.72,"6",34
"2020-05-20",0.72,"1",-38
"2020-05-20",0.72,"2",-43
"2020-05-20",0.72,"3",13
"2020-05-21",0.72,"4",-65
"2020-05-21",0.72,"5",-52
"2020-05-21",0.72,"6",80
"2020-05-21",0.72,"1",-54
"2020-05-21",0.72,"2",-80
"2020-05-21",0.72,"3",25
"2020-05-22",0.72,"4",-38
"2020-05-22",0.72,"5",5
"2020-05-22",0.72,"6",-5
"2020-05-22",0.72,"1",-49
"2020-05-22",0.72,"2",-62
"2020-05-22",0.72,"3",23
"2020-05-23",0.73,"4",-47
"2020-05-23",0.73,"5",-13
"2020-05-23",0.73,"6",-3
"2020-05-23",0.73,"1",-36
"2020-05-23",0.73,"2",-13
"2020-05-23",0.73,"3",13
"2020-05-24",0.73,"4",-58
"2020-05-24",0.73,"5",-19
"2020-05-24",0.73,"6",4
"2020-05-24",0.73,"1",-37
"2020-05-24",0.73,"2",-11
